split,filename,source_path,output_path,original_class,assigned_class,median_snr_db,mean_snr_db,min_snr_db,max_snr_db,n_particles_with_snr,snr_threshold_db,assignment_reason,file_action
train,HFocusing_5_10_2um2_0_1185.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1185.npy,P0/data/particles2SNR_4_class_lim10/train/2um/HFocusing_5_10_2um2_0_1185.npy,2um,2um,-8.874152970644746,-8.769056043968087,-16.437397648742444,2.491630881434599,15,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_2um2_0_1189.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1189.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1189.npy,2um,unclear,-12.970229414036911,-11.568565374430916,-21.309234600398117,-2.0476726716139018,19,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1195.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1195.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1195.npy,2um,unclear,-12.379359883749391,-12.968713321801001,-17.504628836620913,-9.397364503057942,17,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1196.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1196.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1196.npy,2um,unclear,-12.053632580166894,-11.876899837335111,-19.2189968044866,1.1308792165320505,14,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_120.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_120.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_120.npy,2um,unclear,-13.782370330909206,-14.363362873857593,-18.056158446933868,-11.336487978105257,20,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1200.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1200.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1200.npy,2um,unclear,-13.356147585339361,-12.407563977464731,-19.34248472504497,3.0348716150732424,13,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1203.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1203.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1203.npy,2um,unclear,-12.104079694454201,-13.32112281642625,-24.135379990716466,-9.058312320891474,14,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1204.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1204.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1204.npy,2um,unclear,-11.729078706754962,-12.161055128700259,-17.32091860668829,-8.097477453811845,19,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1207.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1207.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1207.npy,2um,unclear,-13.692457451878163,-11.029860881579967,-18.6097862893905,2.9572671798980115,17,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_121.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_121.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_121.npy,2um,unclear,-13.850001234382903,-13.299641899903447,-18.30242866459612,-1.7881120549785854,25,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1210.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1210.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1210.npy,2um,unclear,-13.285847378584254,-12.735129825613477,-17.93201903044543,-2.897046096104365,16,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1213.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1213.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1213.npy,2um,unclear,-12.144278645097232,-10.346862309267133,-18.621014652407084,18.415402724114493,17,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1216.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1216.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1216.npy,2um,unclear,-10.763544069104917,-11.105867402962106,-16.953280388160913,-4.198691050805035,17,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1223.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1223.npy,P0/data/particles2SNR_4_class_lim10/train/2um/HFocusing_5_10_2um2_0_1223.npy,2um,2um,-9.735139164978962,-9.501368902590565,-16.776190343937213,-0.3472327213837303,14,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_2um2_0_1226.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1226.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1226.npy,2um,unclear,-12.896453703876906,-12.71636425674824,-16.13781971842471,-8.034590623500403,15,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1227.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1227.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1227.npy,2um,unclear,-11.788365104355158,-11.857762863481078,-19.425360266143986,-0.48529601896584107,11,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1229.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1229.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1229.npy,2um,unclear,-12.608141498949472,-12.089379377034978,-19.26323479988201,1.2770967043110755,12,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1233.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1233.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1233.npy,2um,unclear,-12.402002658595343,-12.471715479284937,-17.54044360868972,-9.607786449415444,21,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1236.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1236.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1236.npy,2um,unclear,-12.985819873891884,-12.441603128024731,-15.136728601201996,-7.434769554655734,12,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1237.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1237.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1237.npy,2um,unclear,-12.95419247518993,-12.33410220177043,-17.973280011207777,2.4060326351559467,15,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_124.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_124.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_124.npy,2um,unclear,-10.642096727958133,-10.562435610294557,-17.925498008052465,-5.298703047210833,9,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1240.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1240.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1240.npy,2um,unclear,-10.849879139973622,-10.953845808929305,-13.795747242517056,-8.177459840247518,13,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1243.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1243.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1243.npy,2um,unclear,-13.125874440045653,-13.542209370966491,-18.68936175162659,-9.785704786864887,22,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1246.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1246.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1246.npy,2um,unclear,-13.10796214151144,-12.337501412248898,-17.809855907406913,-3.831260162556729,17,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1247.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1247.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1247.npy,2um,unclear,-10.369222913564997,-9.996438955842972,-14.702835356554747,-0.36399719625157206,14,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1250.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1250.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1250.npy,2um,unclear,-12.576050687419219,-12.485095673472424,-20.328724197501163,-2.844479568055993,21,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_127.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_127.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_127.npy,2um,unclear,-12.246080020477637,-11.688648052139037,-16.819555535060147,-4.022966951132814,18,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1274.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1274.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1274.npy,2um,unclear,-13.545147380008729,-10.232272553528507,-17.10377678985321,5.124973718681966,10,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1277.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1277.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1277.npy,2um,unclear,-11.52180238893395,-10.6260848078376,-15.586434576474417,-0.32724561680867625,13,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_128.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_128.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_128.npy,2um,unclear,-12.523447017589346,-9.879734874090229,-17.877222521686384,5.104116534874626,12,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1280.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1280.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1280.npy,2um,unclear,-11.073562987558251,-10.563579205383471,-17.88646508646974,-1.0814667227039227,13,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1283.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1283.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1283.npy,2um,unclear,-13.434716273540268,-13.260274082605108,-16.987923411995315,-7.836858847834752,17,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1288.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1288.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1288.npy,2um,unclear,-11.699313723564027,-11.635858386105932,-17.20719022680196,-1.0042570163072715,11,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1291.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1291.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1291.npy,2um,unclear,-12.519643925331845,-13.067234430297336,-16.755597773710043,-11.146489875801242,17,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1292.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1292.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1292.npy,2um,unclear,-10.163265961688547,-10.374911763151022,-17.167926944215356,1.9911109747008038,20,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1295.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1295.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1295.npy,2um,unclear,-12.807873724058489,-12.933875687400175,-21.44739985285775,-5.737454178415121,25,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1296.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1296.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1296.npy,2um,unclear,-13.850748266924619,-12.311895127908667,-17.11247745891968,0.2758560240069297,14,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1299.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1299.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1299.npy,2um,unclear,-13.679442355991135,-12.128105825821232,-15.656931559263983,0.8388755158332005,15,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1308.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1308.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1308.npy,2um,unclear,-13.284197768946404,-13.350343691646517,-18.23760150440307,-10.418108531337325,19,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1309.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1309.npy,P0/data/particles2SNR_4_class_lim10/train/2um/HFocusing_5_10_2um2_0_1309.npy,2um,2um,-9.469642149252493,-9.255085135310472,-16.400264337379827,1.8299186754823693,11,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_2um2_0_131.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_131.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_131.npy,2um,unclear,-12.820956022595691,-13.362721548449485,-17.81104262511521,-9.181103473541448,22,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1317.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1317.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1317.npy,2um,unclear,-13.60550915543783,-12.039900753621069,-15.519522253358328,4.858446783389415,16,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_132.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_132.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_132.npy,2um,unclear,-12.692757128872266,-11.977631994146888,-18.301104382189052,-0.46560182615457935,18,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1320.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1320.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1320.npy,2um,unclear,-12.884783617791516,-13.279054546331146,-16.65075819593349,-8.154866673190542,13,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1321.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1321.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1321.npy,2um,unclear,-12.866456544012625,-12.132419883022443,-18.263660632306173,3.0640250033237786,18,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1324.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1324.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1324.npy,2um,unclear,-14.476369762654773,-13.417074243506681,-16.248978345327185,-7.530965691685921,11,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1325.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1325.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1325.npy,2um,unclear,-13.000469754892531,-12.781279023063522,-19.569678205181898,2.9395070989042322,16,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1328.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1328.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1328.npy,2um,unclear,-12.009975422014138,-10.712071378664708,-14.277365984178285,1.6994950582433273,13,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1331.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1331.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1331.npy,2um,unclear,-13.416160730158087,-13.027645448638072,-16.248457924811348,-8.910849205581613,11,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1332.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1332.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1332.npy,2um,unclear,-13.742606681516804,-12.756419993943647,-15.881195453978378,-4.307933367136067,12,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1334.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1334.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1334.npy,2um,unclear,-10.221260882065899,-10.748058320725844,-19.456505824762104,-3.422947035305046,21,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1337.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1337.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1337.npy,2um,unclear,-12.515746802206422,-11.51451876336472,-19.56494796506412,-1.2587848666202184,16,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1338.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1338.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1338.npy,2um,unclear,-10.714839464881383,-10.535068028616752,-15.342315087541822,-1.5858202083641841,15,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1341.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1341.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1341.npy,2um,unclear,-13.778017885571053,-13.544525461339989,-17.16553556363834,-9.635999413880183,15,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1345.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1345.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1345.npy,2um,unclear,-11.039867197617816,-11.152624147103422,-18.999621414227693,0.12144662487901649,11,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1348.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1348.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1348.npy,2um,unclear,-13.116357367367426,-12.542748757902286,-17.116878733568143,0.24060837761312845,15,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1352.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1352.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1352.npy,2um,unclear,-12.4253264953413,-12.340863873470555,-20.64689545168656,-1.0854953826965617,15,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1355.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1355.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1355.npy,2um,unclear,-12.369163738752714,-12.626275763710229,-17.636178454629178,-8.8004481323817,20,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1356.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1356.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1356.npy,2um,unclear,-13.331066218851099,-11.758661470938733,-18.19495257516105,0.9206916787789832,16,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1365.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1365.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1365.npy,2um,unclear,-13.176157356814123,-12.596500187589376,-20.44162822004061,-1.7208067718964737,15,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1366.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1366.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1366.npy,2um,unclear,-14.12526384339329,-13.409185483157472,-18.355402652481235,0.42456177842093346,20,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_2um2_0_1368.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1368.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_2um2_0_1368.npy,2um,unclear,-13.700757159298346,-13.629423673750754,-18.32796543859879,-5.643617318648138,21,-10.0,median_snr_below_threshold,symlinked
